fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
15.0,3.57,9,2017-05-02,1,2,0.0,0.0,507
10.0,1.9,9,2017-05-02,1,1,0.0,0.0,116
24.0,8.0,9,2017-05-02,1,2,0.0,0.0,283
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,473
46.5,14.17,9,2017-05-02,1,1,0.0,0.0,502
8.5,1.29,9,2017-05-02,1,1,0.0,0.0,483
15.5,2.88,9,2017-05-02,1,1,0.0,0.0,412
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,473
5.5,0.5,9,2017-05-02,1,1,0.0,0.0,311
11.0,1.41,9,2017-05-02,1,1,0.0,0.0,327
24.0,5.6,9,2017-05-02,1,2,0.0,0.0,396
32.0,9.6,9,2017-05-02,1,1,0.0,5.76,367
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,380
12.5,1.6,9,2017-05-02,1,1,0.0,0.0,376
20.0,3.1,9,2017-05-02,1,1,0.0,0.0,376
14.0,2.2,9,2017-05-02,1,1,0.0,0.0,386
11.0,2.39,9,2017-05-02,1,1,0.0,0.0,401
6.0,1.06,9,2017-05-02,1,2,0.0,0.0,191
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,301
6.5,1.23,9,2017-05-02,1,1,0.0,0.0,474
6.5,0.84,9,2017-05-02,1,1,0.0,0.0,279
36.0,7.88,9,2017-05-02,1,1,0.0,5.76,300
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,464
28.0,8.7,9,2017-05-02,1,1,0.0,0.0,308
19.5,4.4,9,2017-05-02,1,1,0.0,0.0,374
13.5,1.62,9,2017-05-02,1,1,0.0,0.0,299
7.5,1.4,9,2017-05-02,1,2,0.0,0.0,475
7.0,0.67,9,2017-05-02,1,1,0.0,0.0,528
4.5,0.8,9,2017-05-02,1,2,0.0,0.0,473
20.5,6.8,9,2017-05-02,1,1,0.0,0.0,329
9.5,1.1,9,2017-05-02,1,1,0.0,0.0,326
12.5,2.0,9,2017-05-02,1,1,0.0,0.0,276
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,474
7.0,1.3,9,2017-05-02,1,1,0.0,0.0,317
15.0,3.38,9,2017-05-02,1,1,0.0,0.0,374
4.0,0.55,9,2017-05-02,1,2,0.0,0.0,25
5.5,0.58,9,2017-05-02,1,1,0.0,0.0,271
9.0,1.13,9,2017-05-02,1,2,0.0,0.0,325
14.0,1.15,9,2017-05-02,1,1,0.0,0.0,462
12.5,2.12,9,2017-05-02,1,1,0.0,0.0,397
9.5,1.87,9,2017-05-02,1,1,0.0,0.0,373
6.5,0.6,9,2017-05-02,1,2,0.0,0.0,244
10.0,1.4,9,2017-05-02,1,1,0.0,0.0,287
5.5,0.91,9,2017-05-02,1,2,0.0,0.0,211
17.0,2.92,9,2017-05-02,1,1,0.0,0.0,433
10.0,1.7,9,2017-05-02,1,2,0.0,0.0,334
4.5,0.7,9,2017-05-02,1,1,0.0,0.0,404
3.5,0.45,9,2017-05-02,1,2,0.0,0.0,404
9.5,1.15,9,2017-05-02,1,1,0.0,0.0,377
6.5,1.12,9,2017-05-02,1,2,0.0,0.0,396
5.0,0.48,9,2017-05-02,1,1,0.0,0.0,331
17.5,4.1,9,2017-05-02,1,1,0.0,0.0,375
27.5,5.8,9,2017-05-02,1,1,0.0,0.0,362
2.5,0.0,9,2017-05-02,1,3,0.0,0.0,492
12.0,3.2,9,2017-05-02,1,1,0.0,0.0,247
17.0,5.0,9,2017-05-02,1,2,0.0,0.0,286
20.5,3.99,9,2017-05-02,1,1,0.0,0.0,378
14.0,2.15,9,2017-05-02,1,1,0.0,0.0,215
11.5,1.7,9,2017-05-02,1,1,0.0,0.0,348
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,396
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,460
12.5,1.99,9,2017-05-02,1,2,0.0,0.0,398
11.5,2.9,9,2017-05-02,1,1,0.0,0.0,492
5.5,0.6,9,2017-05-02,1,2,0.0,0.0,209
3.0,0.3,9,2017-05-02,1,1,0.0,0.0,492
10.5,2.13,9,2017-05-02,1,1,0.0,0.0,414
34.5,10.03,9,2017-05-02,1,1,0.0,5.76,299
7.5,1.1,9,2017-05-02,1,2,0.0,0.0,467
12.0,1.55,9,2017-05-02,1,1,0.0,0.0,213
7.5,1.05,9,2017-05-02,1,1,0.0,0.0,376
19.5,4.79,9,2017-05-02,1,1,0.0,0.0,398
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,379
29.5,9.6,9,2017-05-02,1,1,0.0,0.0,283
9.0,1.75,9,2017-05-02,1,2,0.0,0.0,409
12.0,1.55,9,2017-05-02,1,1,0.0,0.0,320
11.0,1.65,9,2017-05-02,1,1,0.0,0.0,397
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,324
25.5,2.8,9,2017-05-02,1,2,0.0,0.0,415
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,498
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,381
22.0,6.12,9,2017-05-02,1,1,0.0,0.0,486
44.0,11.22,9,2017-05-02,1,2,0.0,5.76,368
15.0,2.02,9,2017-05-02,1,1,0.0,0.0,300
4.0,0.51,9,2017-05-02,1,1,0.0,0.0,370
28.0,2.48,9,2017-05-02,1,1,0.0,0.0,312
45.5,11.83,9,2017-05-02,1,1,0.0,5.76,368
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,399
6.5,0.8,9,2017-05-02,1,2,0.0,0.0,462
15.5,2.0,9,2017-05-02,1,1,0.0,0.0,337
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,370
12.0,1.99,9,2017-05-02,1,2,0.0,0.0,476
20.5,5.98,9,2017-05-02,1,1,0.0,0.0,246
5.0,0.54,9,2017-05-02,1,2,0.0,0.0,378
5.0,0.72,9,2017-05-02,1,1,0.0,0.0,399
14.0,2.4,9,2017-05-02,1,1,0.0,0.0,185
12.5,2.7,9,2017-05-02,1,1,0.0,0.0,144
6.5,0.69,9,2017-05-02,1,2,0.0,0.0,391
13.0,2.77,9,2017-05-02,1,1,0.0,0.0,423
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,356
19.5,4.5,9,2017-05-02,1,2,0.0,0.0,212
23.5,6.96,9,2017-05-02,1,2,0.0,0.0,325
4.5,0.8,9,2017-05-02,1,1,0.0,0.0,158
19.0,3.29,9,2017-05-02,1,1,0.0,0.0,308
8.0,1.2,9,2017-05-02,1,1,0.0,0.0,440
10.5,1.8,9,2017-05-02,1,1,0.0,0.0,138
52.0,0.0,9,2017-05-02,2,3,0.0,0.0,286
22.0,4.6,9,2017-05-02,1,1,0.0,0.0,394
8.5,1.03,9,2017-05-02,1,1,0.0,0.0,325
9.5,1.83,9,2017-05-02,1,1,0.0,0.0,399
6.5,1.2,9,2017-05-02,1,2,0.0,0.0,234
9.5,1.27,9,2017-05-02,1,1,0.0,0.0,398
11.0,1.38,9,2017-05-02,1,1,0.0,0.0,407
13.5,2.34,9,2017-05-02,1,1,0.0,0.0,305
43.5,11.37,9,2017-05-02,1,1,0.0,5.76,308
14.5,2.6,9,2017-05-02,1,1,0.0,0.0,307
9.0,1.45,9,2017-05-02,1,1,0.0,0.0,395
18.0,2.3,9,2017-05-02,1,1,0.0,0.0,423
12.5,1.3,9,2017-05-02,1,1,0.0,0.0,303
7.5,0.5,9,2017-05-02,1,2,0.0,0.0,175
6.5,0.89,9,2017-05-02,1,2,0.0,0.0,499
7.5,0.71,9,2017-05-02,1,1,0.0,0.0,474
7.5,1.52,9,2017-05-02,1,1,0.0,0.0,372
6.5,0.89,9,2017-05-02,1,1,0.0,0.0,416
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,400
8.0,1.4,9,2017-05-02,1,1,0.0,0.0,240
24.0,5.5,9,2017-05-02,1,2,0.0,0.0,424
14.5,1.88,9,2017-05-02,1,1,0.0,0.0,419
6.5,1.3,9,2017-05-02,1,1,0.0,0.0,313
9.5,0.5,9,2017-05-02,1,1,0.0,0.0,209
12.5,1.09,9,2017-05-02,1,2,0.0,0.0,277
13.5,1.95,9,2017-05-02,1,2,0.0,0.0,353
7.0,1.17,9,2017-05-02,1,1,0.0,0.0,302
7.5,1.03,9,2017-05-02,1,1,0.0,0.0,347
12.0,1.32,9,2017-05-02,1,1,0.0,0.0,396
7.0,0.68,9,2017-05-02,1,1,0.0,0.0,184
31.5,9.79,9,2017-05-02,1,1,0.0,0.0,167
8.0,0.9,9,2017-05-02,1,1,0.0,0.0,116
16.5,2.9,9,2017-05-02,1,1,0.0,0.0,372
9.5,1.2,9,2017-05-02,1,2,0.0,0.0,390
11.5,0.92,9,2017-05-02,1,2,0.0,0.0,432
10.0,1.86,9,2017-05-02,1,2,0.0,0.0,279
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,331
5.0,0.92,9,2017-05-02,1,2,0.0,0.0,477
10.5,1.61,9,2017-05-02,1,2,0.0,0.0,282
41.0,12.43,9,2017-05-02,1,1,0.0,5.76,368
13.5,2.1,9,2017-05-02,1,1,0.0,0.0,213
10.5,1.5,9,2017-05-02,1,1,0.0,0.0,332
19.5,2.6,9,2017-05-02,1,1,0.0,0.0,312
10.0,1.43,9,2017-05-02,1,2,0.0,0.0,409
30.0,8.6,9,2017-05-02,1,1,0.0,0.0,197
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,326
17.0,2.8,9,2017-05-02,1,1,0.0,0.0,165
13.0,1.83,9,2017-05-02,1,1,0.0,0.0,464
4.0,0.64,9,2017-05-02,1,2,0.0,0.0,378
7.0,1.01,9,2017-05-02,1,1,0.0,0.0,210
7.0,0.85,9,2017-05-02,1,1,0.0,0.0,392
24.0,7.25,9,2017-05-02,1,1,0.0,0.0,228
7.0,0.47,9,2017-05-02,1,2,0.0,0.0,378
18.0,5.6,9,2017-05-02,1,2,0.0,0.0,431
13.5,1.5,9,2017-05-02,1,1,0.0,0.0,293
23.5,8.1,9,2017-05-02,1,1,0.0,5.76,401
12.5,1.63,9,2017-05-02,1,2,0.0,0.0,396
10.5,1.7,9,2017-05-02,1,1,0.0,0.0,528
5.0,0.64,9,2017-05-02,1,1,0.0,0.0,294
52.0,17.63,9,2017-05-02,2,1,0.0,5.76,366
6.5,0.71,9,2017-05-02,1,1,0.0,0.0,332
13.5,1.8,9,2017-05-02,1,1,0.0,0.0,455
14.0,1.22,9,2017-05-02,1,1,0.0,0.0,302
15.5,1.83,9,2017-05-02,1,1,0.0,0.0,398
36.0,10.2,9,2017-05-02,1,1,0.0,5.76,299
6.0,0.37,9,2017-05-02,1,2,0.0,0.0,307
5.0,0.9,9,2017-05-02,1,2,0.0,0.0,473
10.0,0.9,9,2017-05-02,1,1,0.0,0.0,332
4.5,0.66,9,2017-05-02,1,2,0.0,0.0,214
9.0,1.5,9,2017-05-02,1,2,0.0,0.0,398
11.5,1.55,9,2017-05-02,1,1,0.0,0.0,401
10.0,1.0,9,2017-05-02,1,2,0.0,0.0,150
13.5,1.61,9,2017-05-02,1,1,0.0,0.0,499
24.5,6.4,9,2017-05-02,1,2,0.0,0.0,423
7.0,1.2,9,2017-05-02,1,1,0.0,0.0,498
8.5,1.4,9,2017-05-02,1,2,0.0,0.0,303
3.0,0.13,9,2017-05-02,1,2,0.0,0.0,472
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,280
43.5,11.76,9,2017-05-02,1,1,0.0,5.76,368
5.5,0.64,9,2017-05-02,1,1,0.0,0.0,472
13.5,2.2,9,2017-05-02,1,1,0.0,0.0,397
13.0,2.0,9,2017-05-02,1,1,0.0,0.0,303
8.5,0.6,9,2017-05-02,1,1,0.0,0.0,391
12.5,2.6,9,2017-05-02,1,1,0.0,0.0,378
7.5,1.8,9,2017-05-02,1,2,0.0,0.0,309
10.0,1.07,9,2017-05-02,1,1,0.0,0.0,210
6.0,1.1,9,2017-05-02,1,1,0.0,0.0,313
9.5,1.7,9,2017-05-02,1,1,0.0,0.0,467
7.0,0.83,9,2017-05-02,1,1,0.0,0.0,399
14.0,2.8,9,2017-05-02,1,1,0.0,0.0,423
4.5,0.59,9,2017-05-02,1,2,0.0,0.0,190
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,432
6.0,0.6,9,2017-05-02,1,1,0.0,0.0,341
4.5,0.7,9,2017-05-02,1,2,0.0,0.0,379
19.0,3.0,9,2017-05-02,1,1,0.0,0.0,321
11.5,1.85,9,2017-05-02,1,1,0.0,0.0,162
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,398
10.0,0.7,9,2017-05-02,1,1,0.0,0.0,420
13.5,2.1,9,2017-05-02,1,2,0.0,0.0,397
14.5,2.3,9,2017-05-02,1,2,0.0,0.0,293
4.5,0.53,9,2017-05-02,1,1,0.0,0.0,370
22.5,3.71,9,2017-05-02,1,1,0.0,0.0,316
16.5,2.27,9,2017-05-02,1,2,0.0,0.0,214
4.0,0.3,9,2017-05-02,1,1,0.0,0.0,499
12.5,1.7,9,2017-05-02,1,2,0.0,0.0,287
30.5,8.1,9,2017-05-02,1,2,0.0,5.76,254
20.5,3.9,9,2017-05-02,1,1,0.0,0.0,312
13.0,1.31,9,2017-05-02,1,2,0.0,0.0,304
19.5,1.17,9,2017-05-02,1,2,0.0,0.0,326
6.5,1.04,9,2017-05-02,1,2,0.0,0.0,100
6.5,0.85,9,2017-05-02,1,1,0.0,0.0,262
13.0,1.33,9,2017-05-02,1,2,0.0,0.0,394
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,302
9.0,1.3,9,2017-05-02,1,1,0.0,0.0,346
27.0,5.31,9,2017-05-02,1,2,0.0,0.0,422
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,472
35.0,8.8,9,2017-05-02,1,2,0.0,5.76,377
7.0,1.5,9,2017-05-02,1,1,0.0,0.0,362
6.0,0.8,9,2017-05-02,1,2,0.0,0.0,334
6.5,1.4,9,2017-05-02,1,3,0.0,0.0,381
11.5,2.09,9,2017-05-02,1,1,0.0,0.0,483
23.0,6.1,9,2017-05-02,1,2,0.0,0.0,230
7.0,1.11,9,2017-05-02,1,2,0.0,0.0,264
8.0,1.46,9,2017-05-02,1,1,0.0,0.0,312
14.5,2.85,9,2017-05-02,1,1,0.0,0.0,219
7.5,0.87,9,2017-05-02,1,1,0.0,0.0,189
21.5,4.69,9,2017-05-02,1,1,0.0,0.0,373
14.0,2.0,9,2017-05-02,1,1,0.0,0.0,401
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,280
17.0,4.2,9,2017-05-02,1,1,0.0,0.0,336
7.5,1.4,9,2017-05-02,1,1,0.0,0.0,232
5.5,0.86,9,2017-05-02,1,2,0.0,0.0,336
15.5,3.4,9,2017-05-02,1,1,0.0,0.0,199
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,369
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,498
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,399
12.5,1.78,9,2017-05-02,1,2,0.0,0.0,265
5.5,0.0,9,2017-05-02,1,1,0.0,0.0,324
8.0,1.57,9,2017-05-02,1,1,0.0,0.0,397
18.0,2.55,9,2017-05-02,1,2,0.0,0.0,276
13.5,2.84,9,2017-05-02,1,1,0.0,0.0,423
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,302
5.5,0.94,9,2017-05-02,1,1,0.0,0.0,83
10.0,2.6,9,2017-05-02,1,2,0.0,0.0,510
9.5,1.55,9,2017-05-02,1,1,0.0,0.0,190
5.0,0.5,9,2017-05-02,1,2,0.0,0.0,190
15.5,1.8,9,2017-05-02,1,1,0.0,0.0,348
8.5,1.02,9,2017-05-02,1,2,0.0,0.0,281
6.5,0.63,9,2017-05-02,1,1,0.0,0.0,392
14.0,2.8,9,2017-05-02,1,2,0.0,0.0,371
52.0,17.7,9,2017-05-02,2,1,0.0,5.76,173
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,311
5.5,0.5,9,2017-05-02,1,1,0.0,0.0,322
11.0,1.65,9,2017-05-02,1,2,0.0,0.0,340
18.0,3.99,9,2017-05-02,1,1,0.0,0.0,194
8.0,1.08,9,2017-05-02,1,1,0.0,0.0,369
6.0,0.59,9,2017-05-02,1,1,0.0,0.0,462
5.5,0.5,9,2017-05-02,1,2,0.0,0.0,297
19.0,4.6,9,2017-05-02,1,2,0.0,0.0,329
52.0,19.46,9,2017-05-02,2,1,0.0,5.76,275
3.5,0.27,9,2017-05-02,1,2,0.0,0.0,200
7.0,0.9,9,2017-05-02,1,2,0.0,0.0,473
5.0,0.23,9,2017-05-02,1,2,0.0,0.0,324
6.5,0.53,9,2017-05-02,1,2,0.0,0.0,324
13.5,1.48,9,2017-05-02,1,1,0.0,0.0,393
11.0,2.26,9,2017-05-02,1,1,0.0,0.0,401
71.5,18.83,9,2017-05-02,3,1,0.0,16.5,164
12.5,1.5,9,2017-05-02,1,2,0.0,0.0,314
10.0,1.1,9,2017-05-02,1,1,0.0,0.0,334
25.0,4.19,9,2017-05-02,1,1,0.0,0.0,113
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,236
7.0,1.1,9,2017-05-02,1,1,0.0,0.0,398
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,400
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,398
17.0,2.3,9,2017-05-02,1,1,0.0,0.0,301
14.5,2.1,9,2017-05-02,1,1,0.0,0.0,445
14.5,2.28,9,2017-05-02,1,2,0.0,0.0,376
9.5,1.17,9,2017-05-02,1,2,0.0,0.0,313
23.5,5.29,9,2017-05-02,1,1,0.0,0.0,137
4.0,0.32,9,2017-05-02,1,1,0.0,0.0,460
21.0,4.29,9,2017-05-02,1,1,0.0,0.0,321
8.5,1.37,9,2017-05-02,1,1,0.0,0.0,346
8.5,1.23,9,2017-05-02,1,2,0.0,0.0,395
9.0,1.27,9,2017-05-02,1,1,0.0,0.0,175
14.0,1.84,9,2017-05-02,1,1,0.0,0.0,229
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,206
23.5,3.3,9,2017-05-02,1,1,0.0,0.0,461
16.0,1.94,9,2017-05-02,1,1,0.0,0.0,268
8.5,1.6,9,2017-05-02,1,1,0.0,0.0,379
21.0,3.88,9,2017-05-02,1,1,0.0,0.0,187
8.0,1.6,9,2017-05-02,1,2,0.0,0.0,285
16.0,2.5,9,2017-05-02,1,2,0.0,0.0,285
8.5,1.5,9,2017-05-02,1,1,0.0,0.0,379
28.5,7.75,9,2017-05-02,1,1,0.0,5.76,279
22.5,1.48,9,2017-05-02,1,2,0.0,0.0,323
9.0,1.41,9,2017-05-02,1,1,0.0,0.0,528
9.5,1.19,9,2017-05-02,1,1,0.0,0.0,331
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,480
20.5,4.96,9,2017-05-02,1,1,0.0,0.0,384
6.0,0.94,9,2017-05-02,1,2,0.0,0.0,302
15.5,1.36,9,2017-05-02,1,1,0.0,0.0,210
5.0,0.3,9,2017-05-02,1,1,0.0,0.0,474
12.5,2.27,9,2017-05-02,1,1,0.0,0.0,401
33.0,12.2,9,2017-05-02,1,2,0.0,0.0,270
11.5,1.04,9,2017-05-02,1,2,0.0,0.0,392
13.0,1.9,9,2017-05-02,1,2,0.0,0.0,262
20.5,2.28,9,2017-05-02,1,1,0.0,0.0,396
10.5,1.48,9,2017-05-02,1,1,0.0,0.0,169
16.0,4.1,9,2017-05-02,1,2,0.0,0.0,369
2.5,0.0,9,2017-05-02,1,3,0.0,0.0,452
6.5,0.79,9,2017-05-02,1,1,0.0,0.0,261
9.5,1.59,9,2017-05-02,1,1,0.0,0.0,282
8.0,0.9,9,2017-05-02,1,1,0.0,0.0,466
20.5,5.4,9,2017-05-02,1,1,0.0,0.0,173
10.0,1.7,9,2017-05-02,1,1,0.0,0.0,396
42.0,12.83,9,2017-05-02,1,1,0.0,5.76,286
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,398
14.0,1.28,9,2017-05-02,1,1,0.0,0.0,419
17.5,2.6,9,2017-05-02,1,1,0.0,0.0,406
8.0,1.3,9,2017-05-02,1,2,0.0,0.0,294
6.0,0.71,9,2017-05-02,1,1,0.0,0.0,400
13.0,2.05,9,2017-05-02,1,1,0.0,0.0,390
17.0,2.12,9,2017-05-02,1,2,0.0,0.0,270
9.5,1.43,9,2017-05-02,1,1,0.0,0.0,408
5.5,0.28,9,2017-05-02,1,2,0.0,0.0,175
7.0,1.15,9,2017-05-02,1,1,0.0,0.0,404
4.5,0.7,9,2017-05-02,1,1,0.0,0.0,499
37.0,9.4,9,2017-05-02,1,1,0.0,5.55,228
7.0,1.4,9,2017-05-02,1,1,0.0,0.0,404
18.0,4.02,9,2017-05-02,1,1,0.0,0.0,507
8.0,0.96,9,2017-05-02,1,1,0.0,0.0,392
21.5,4.23,9,2017-05-02,1,2,0.0,0.0,342
24.5,3.26,9,2017-05-02,1,1,0.0,0.0,326
9.5,1.32,9,2017-05-02,1,1,0.0,0.0,254
18.5,4.4,9,2017-05-02,1,1,0.0,0.0,243
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,302
12.5,1.7,9,2017-05-02,1,2,0.0,0.0,214
11.0,2.3,9,2017-05-02,1,2,0.0,0.0,127
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,339
5.0,0.79,9,2017-05-02,1,2,0.0,0.0,330
5.5,1.1,9,2017-05-02,1,1,0.0,0.0,380
5.0,0.41,9,2017-05-02,1,1,0.0,0.0,324
8.5,1.13,9,2017-05-02,1,1,0.0,0.0,349
15.0,0.5,9,2017-05-02,1,1,0.0,0.0,395
6.0,0.97,9,2017-05-02,1,2,0.0,0.0,416
11.5,1.74,9,2017-05-02,1,1,0.0,0.0,465
7.5,1.16,9,2017-05-02,1,1,0.0,0.0,204
7.5,0.7,9,2017-05-02,1,1,0.0,0.0,254
7.5,1.6,9,2017-05-02,1,1,0.0,0.0,294
9.5,1.27,9,2017-05-02,1,1,0.0,0.0,224
7.0,1.53,9,2017-05-02,1,1,0.0,0.0,230
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,376
6.5,1.72,9,2017-05-02,1,2,0.0,0.0,303
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,377
9.5,1.44,9,2017-05-02,1,1,0.0,0.0,359
14.0,2.28,9,2017-05-02,1,1,0.0,0.0,397
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,212
15.5,2.4,9,2017-05-02,1,1,0.0,0.0,93
5.0,0.3,9,2017-05-02,1,1,0.0,0.0,492
21.0,3.99,9,2017-05-02,1,2,0.0,0.0,249
23.0,4.96,9,2017-05-02,1,1,0.0,0.0,328
7.0,0.87,9,2017-05-02,1,1,0.0,0.0,318
8.5,0.94,9,2017-05-02,1,1,0.0,0.0,376
7.0,0.78,9,2017-05-02,1,1,0.0,0.0,398
8.5,1.51,9,2017-05-02,1,1,0.0,0.0,287
24.5,4.2,9,2017-05-02,1,2,0.0,0.0,363
6.5,0.8,9,2017-05-02,1,2,0.0,0.0,136
5.5,0.72,9,2017-05-02,1,1,0.0,0.0,462
8.5,1.2,9,2017-05-02,1,1,0.0,0.0,474
10.0,1.88,9,2017-05-02,1,1,0.0,0.0,457
38.0,10.78,9,2017-05-02,1,1,0.0,5.76,280
8.5,1.8,9,2017-05-02,1,2,0.0,0.0,286
11.0,0.67,9,2017-05-02,1,2,0.0,0.0,416
4.0,0.69,9,2017-05-02,1,1,0.0,0.0,400
18.0,2.89,9,2017-05-02,1,2,0.0,0.0,373
10.0,0.82,9,2017-05-02,1,1,0.0,0.0,314
6.5,1.22,9,2017-05-02,1,2,0.0,0.0,111
17.5,2.9,9,2017-05-02,1,1,0.0,0.0,395
27.0,8.8,9,2017-05-02,1,2,0.0,5.76,385
8.5,1.05,9,2017-05-02,1,1,0.0,0.0,262
21.0,3.39,9,2017-05-02,1,2,0.0,0.0,408
7.0,0.27,9,2017-05-02,1,1,0.0,0.0,395
5.5,0.68,9,2017-05-02,1,1,0.0,0.0,398
11.0,1.5,9,2017-05-02,1,1,0.0,0.0,129
17.0,2.8,9,2017-05-02,1,1,0.0,0.0,206
8.5,0.8,9,2017-05-02,1,1,0.0,0.0,473
13.0,1.62,9,2017-05-02,1,1,0.0,0.0,353
5.5,0.47,9,2017-05-02,1,2,0.0,0.0,254
11.5,2.1,9,2017-05-02,1,1,0.0,0.0,321
7.0,0.7,9,2017-05-02,1,1,0.0,0.0,432
6.0,0.88,9,2017-05-02,1,2,0.0,0.0,392
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,381
9.5,1.1,9,2017-05-02,1,1,0.0,0.0,346
4.0,0.5,9,2017-05-02,1,2,0.0,0.0,477
14.5,2.0,9,2017-05-02,1,1,0.0,0.0,349
10.0,1.5,9,2017-05-02,1,1,0.0,0.0,304
6.0,0.69,9,2017-05-02,1,2,0.0,0.0,377
10.5,2.08,9,2017-05-02,1,1,0.0,0.0,402
9.0,1.69,9,2017-05-02,1,2,0.0,0.0,467
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,346
7.0,0.77,9,2017-05-02,1,2,0.0,0.0,477
9.0,1.96,9,2017-05-02,1,1,0.0,0.0,279
8.5,1.2,9,2017-05-02,1,1,0.0,0.0,500
7.5,0.7,9,2017-05-02,1,1,0.0,0.0,528
14.0,2.83,9,2017-05-02,1,1,0.0,0.0,466
9.5,2.06,9,2017-05-02,1,1,0.0,0.0,377
8.0,0.89,9,2017-05-02,1,1,0.0,0.0,347
26.5,6.75,9,2017-05-02,1,1,0.0,5.76,400
3.5,0.2,9,2017-05-02,1,1,0.0,0.0,474
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,347
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,150
5.5,0.4,9,2017-05-02,1,2,0.0,0.0,499
18.0,2.4,9,2017-05-02,1,2,0.0,0.0,240
3.0,0.3,9,2017-05-02,1,2,0.0,0.0,302
45.5,9.4,9,2017-05-02,1,1,0.0,0.0,280
11.5,1.6,9,2017-05-02,1,2,0.0,0.0,344
10.0,1.73,9,2017-05-02,1,1,0.0,0.0,473
12.0,1.4,9,2017-05-02,1,1,0.0,0.0,332
5.0,0.87,9,2017-05-02,1,1,0.0,0.0,192
8.0,0.8,9,2017-05-02,1,1,0.0,0.0,526
11.0,1.9,9,2017-05-02,1,3,0.0,0.0,502
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,244
16.5,1.7,9,2017-05-02,1,1,0.0,0.0,347
18.0,4.64,9,2017-05-02,1,1,0.0,0.0,370
4.5,0.3,9,2017-05-02,1,1,0.0,0.0,526
10.5,1.1,9,2017-05-02,1,1,0.0,0.0,204
44.0,11.53,9,2017-05-02,1,1,0.0,5.76,186
4.0,0.55,9,2017-05-02,1,1,0.0,0.0,192
6.0,0.88,9,2017-05-02,1,1,0.0,0.0,287
15.5,2.21,9,2017-05-02,1,1,0.0,0.0,398
14.5,2.6,9,2017-05-02,1,1,0.0,0.0,270
6.5,1.0,9,2017-05-02,1,1,0.0,0.0,399
13.0,2.0,9,2017-05-02,1,2,0.0,0.0,284
4.0,0.6,9,2017-05-02,1,2,0.0,0.0,362
7.0,1.38,9,2017-05-02,1,1,0.0,0.0,250
7.5,1.35,9,2017-05-02,1,2,0.0,0.0,492
11.0,1.4,9,2017-05-02,1,2,0.0,0.0,210
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,193
15.5,1.8,9,2017-05-02,1,2,0.0,0.0,293
12.0,2.2,9,2017-05-02,1,2,0.0,0.0,419
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,391
14.0,1.9,9,2017-05-02,1,1,0.0,0.0,283
23.0,6.92,9,2017-05-02,1,1,0.0,0.0,292
13.5,1.86,9,2017-05-02,1,1,0.0,0.0,476
14.0,3.71,9,2017-05-02,1,1,0.0,0.0,166
